,video_path,label,feat_path
650,BaseballPitch/v_BaseballPitch_g21_c03.avi,7,BaseballPitch/v_BaseballPitch_g21_c03.avi.pkl
651,BaseballPitch/v_BaseballPitch_g21_c04.avi,7,BaseballPitch/v_BaseballPitch_g21_c04.avi.pkl
652,BaseballPitch/v_BaseballPitch_g22_c01.avi,7,BaseballPitch/v_BaseballPitch_g22_c01.avi.pkl
653,BaseballPitch/v_BaseballPitch_g22_c02.avi,7,BaseballPitch/v_BaseballPitch_g22_c02.avi.pkl
654,BaseballPitch/v_BaseballPitch_g22_c03.avi,7,BaseballPitch/v_BaseballPitch_g22_c03.avi.pkl
655,BaseballPitch/v_BaseballPitch_g22_c04.avi,7,BaseballPitch/v_BaseballPitch_g22_c04.avi.pkl
656,BaseballPitch/v_BaseballPitch_g22_c05.avi,7,BaseballPitch/v_BaseballPitch_g22_c05.avi.pkl
657,BaseballPitch/v_BaseballPitch_g22_c06.avi,7,BaseballPitch/v_BaseballPitch_g22_c06.avi.pkl
658,BaseballPitch/v_BaseballPitch_g22_c07.avi,7,BaseballPitch/v_BaseballPitch_g22_c07.avi.pkl
659,BaseballPitch/v_BaseballPitch_g23_c01.avi,7,BaseballPitch/v_BaseballPitch_g23_c01.avi.pkl
660,BaseballPitch/v_BaseballPitch_g23_c02.avi,7,BaseballPitch/v_BaseballPitch_g23_c02.avi.pkl
661,BaseballPitch/v_BaseballPitch_g23_c03.avi,7,BaseballPitch/v_BaseballPitch_g23_c03.avi.pkl
662,BaseballPitch/v_BaseballPitch_g23_c04.avi,7,BaseballPitch/v_BaseballPitch_g23_c04.avi.pkl
663,BaseballPitch/v_BaseballPitch_g23_c05.avi,7,BaseballPitch/v_BaseballPitch_g23_c05.avi.pkl
664,BaseballPitch/v_BaseballPitch_g23_c06.avi,7,BaseballPitch/v_BaseballPitch_g23_c06.avi.pkl
665,BaseballPitch/v_BaseballPitch_g23_c07.avi,7,BaseballPitch/v_BaseballPitch_g23_c07.avi.pkl
666,BaseballPitch/v_BaseballPitch_g24_c01.avi,7,BaseballPitch/v_BaseballPitch_g24_c01.avi.pkl
667,BaseballPitch/v_BaseballPitch_g24_c02.avi,7,BaseballPitch/v_BaseballPitch_g24_c02.avi.pkl
668,BaseballPitch/v_BaseballPitch_g24_c03.avi,7,BaseballPitch/v_BaseballPitch_g24_c03.avi.pkl
669,BaseballPitch/v_BaseballPitch_g24_c04.avi,7,BaseballPitch/v_BaseballPitch_g24_c04.avi.pkl
670,BaseballPitch/v_BaseballPitch_g24_c05.avi,7,BaseballPitch/v_BaseballPitch_g24_c05.avi.pkl
671,BaseballPitch/v_BaseballPitch_g24_c06.avi,7,BaseballPitch/v_BaseballPitch_g24_c06.avi.pkl
672,BaseballPitch/v_BaseballPitch_g24_c07.avi,7,BaseballPitch/v_BaseballPitch_g24_c07.avi.pkl
673,BaseballPitch/v_BaseballPitch_g25_c01.avi,7,BaseballPitch/v_BaseballPitch_g25_c01.avi.pkl
674,BaseballPitch/v_BaseballPitch_g25_c02.avi,7,BaseballPitch/v_BaseballPitch_g25_c02.avi.pkl
675,BaseballPitch/v_BaseballPitch_g25_c03.avi,7,BaseballPitch/v_BaseballPitch_g25_c03.avi.pkl
676,BaseballPitch/v_BaseballPitch_g25_c04.avi,7,BaseballPitch/v_BaseballPitch_g25_c04.avi.pkl
677,BaseballPitch/v_BaseballPitch_g25_c05.avi,7,BaseballPitch/v_BaseballPitch_g25_c05.avi.pkl
678,BaseballPitch/v_BaseballPitch_g25_c06.avi,7,BaseballPitch/v_BaseballPitch_g25_c06.avi.pkl
679,BaseballPitch/v_BaseballPitch_g25_c07.avi,7,BaseballPitch/v_BaseballPitch_g25_c07.avi.pkl
680,Basketball/v_Basketball_g08_c01.avi,8,Basketball/v_Basketball_g08_c01.avi.pkl
681,Basketball/v_Basketball_g08_c02.avi,8,Basketball/v_Basketball_g08_c02.avi.pkl
682,Basketball/v_Basketball_g08_c03.avi,8,Basketball/v_Basketball_g08_c03.avi.pkl
683,Basketball/v_Basketball_g08_c04.avi,8,Basketball/v_Basketball_g08_c04.avi.pkl
684,Basketball/v_Basketball_g09_c01.avi,8,Basketball/v_Basketball_g09_c01.avi.pkl
685,Basketball/v_Basketball_g09_c02.avi,8,Basketball/v_Basketball_g09_c02.avi.pkl
686,Basketball/v_Basketball_g09_c03.avi,8,Basketball/v_Basketball_g09_c03.avi.pkl
687,Basketball/v_Basketball_g09_c04.avi,8,Basketball/v_Basketball_g09_c04.avi.pkl
688,Basketball/v_Basketball_g09_c05.avi,8,Basketball/v_Basketball_g09_c05.avi.pkl
689,Basketball/v_Basketball_g10_c01.avi,8,Basketball/v_Basketball_g10_c01.avi.pkl
690,Basketball/v_Basketball_g10_c02.avi,8,Basketball/v_Basketball_g10_c02.avi.pkl
691,Basketball/v_Basketball_g10_c03.avi,8,Basketball/v_Basketball_g10_c03.avi.pkl
692,Basketball/v_Basketball_g10_c04.avi,8,Basketball/v_Basketball_g10_c04.avi.pkl
693,Basketball/v_Basketball_g10_c05.avi,8,Basketball/v_Basketball_g10_c05.avi.pkl
694,Basketball/v_Basketball_g11_c01.avi,8,Basketball/v_Basketball_g11_c01.avi.pkl
695,Basketball/v_Basketball_g11_c02.avi,8,Basketball/v_Basketball_g11_c02.avi.pkl
696,Basketball/v_Basketball_g11_c03.avi,8,Basketball/v_Basketball_g11_c03.avi.pkl
697,Basketball/v_Basketball_g11_c04.avi,8,Basketball/v_Basketball_g11_c04.avi.pkl
698,Basketball/v_Basketball_g11_c05.avi,8,Basketball/v_Basketball_g11_c05.avi.pkl
699,Basketball/v_Basketball_g12_c01.avi,8,Basketball/v_Basketball_g12_c01.avi.pkl
700,Basketball/v_Basketball_g12_c02.avi,8,Basketball/v_Basketball_g12_c02.avi.pkl
701,Basketball/v_Basketball_g12_c03.avi,8,Basketball/v_Basketball_g12_c03.avi.pkl
702,Basketball/v_Basketball_g12_c04.avi,8,Basketball/v_Basketball_g12_c04.avi.pkl
703,Basketball/v_Basketball_g12_c05.avi,8,Basketball/v_Basketball_g12_c05.avi.pkl
704,Basketball/v_Basketball_g13_c01.avi,8,Basketball/v_Basketball_g13_c01.avi.pkl
705,Basketball/v_Basketball_g13_c02.avi,8,Basketball/v_Basketball_g13_c02.avi.pkl
706,Basketball/v_Basketball_g13_c03.avi,8,Basketball/v_Basketball_g13_c03.avi.pkl
707,Basketball/v_Basketball_g13_c04.avi,8,Basketball/v_Basketball_g13_c04.avi.pkl
708,Basketball/v_Basketball_g14_c01.avi,8,Basketball/v_Basketball_g14_c01.avi.pkl
709,Basketball/v_Basketball_g14_c02.avi,8,Basketball/v_Basketball_g14_c02.avi.pkl
710,Basketball/v_Basketball_g14_c03.avi,8,Basketball/v_Basketball_g14_c03.avi.pkl
711,Basketball/v_Basketball_g14_c04.avi,8,Basketball/v_Basketball_g14_c04.avi.pkl
712,Basketball/v_Basketball_g14_c05.avi,8,Basketball/v_Basketball_g14_c05.avi.pkl
713,Basketball/v_Basketball_g15_c01.avi,8,Basketball/v_Basketball_g15_c01.avi.pkl
714,Basketball/v_Basketball_g15_c02.avi,8,Basketball/v_Basketball_g15_c02.avi.pkl
715,Basketball/v_Basketball_g15_c03.avi,8,Basketball/v_Basketball_g15_c03.avi.pkl
716,Basketball/v_Basketball_g15_c04.avi,8,Basketball/v_Basketball_g15_c04.avi.pkl
717,Basketball/v_Basketball_g15_c05.avi,8,Basketball/v_Basketball_g15_c05.avi.pkl
718,Basketball/v_Basketball_g15_c06.avi,8,Basketball/v_Basketball_g15_c06.avi.pkl
719,Basketball/v_Basketball_g15_c07.avi,8,Basketball/v_Basketball_g15_c07.avi.pkl
720,Basketball/v_Basketball_g16_c01.avi,8,Basketball/v_Basketball_g16_c01.avi.pkl
721,Basketball/v_Basketball_g16_c02.avi,8,Basketball/v_Basketball_g16_c02.avi.pkl
722,Basketball/v_Basketball_g16_c03.avi,8,Basketball/v_Basketball_g16_c03.avi.pkl
723,Basketball/v_Basketball_g16_c04.avi,8,Basketball/v_Basketball_g16_c04.avi.pkl
724,Basketball/v_Basketball_g16_c05.avi,8,Basketball/v_Basketball_g16_c05.avi.pkl
725,Basketball/v_Basketball_g16_c06.avi,8,Basketball/v_Basketball_g16_c06.avi.pkl
726,Basketball/v_Basketball_g17_c01.avi,8,Basketball/v_Basketball_g17_c01.avi.pkl
727,Basketball/v_Basketball_g17_c02.avi,8,Basketball/v_Basketball_g17_c02.avi.pkl
728,Basketball/v_Basketball_g17_c03.avi,8,Basketball/v_Basketball_g17_c03.avi.pkl
729,Basketball/v_Basketball_g17_c04.avi,8,Basketball/v_Basketball_g17_c04.avi.pkl
730,Basketball/v_Basketball_g18_c01.avi,8,Basketball/v_Basketball_g18_c01.avi.pkl
731,Basketball/v_Basketball_g18_c02.avi,8,Basketball/v_Basketball_g18_c02.avi.pkl
732,Basketball/v_Basketball_g18_c03.avi,8,Basketball/v_Basketball_g18_c03.avi.pkl
733,Basketball/v_Basketball_g18_c04.avi,8,Basketball/v_Basketball_g18_c04.avi.pkl
734,Basketball/v_Basketball_g18_c05.avi,8,Basketball/v_Basketball_g18_c05.avi.pkl
735,Basketball/v_Basketball_g19_c01.avi,8,Basketball/v_Basketball_g19_c01.avi.pkl
736,Basketball/v_Basketball_g19_c02.avi,8,Basketball/v_Basketball_g19_c02.avi.pkl
737,Basketball/v_Basketball_g19_c03.avi,8,Basketball/v_Basketball_g19_c03.avi.pkl
738,Basketball/v_Basketball_g19_c04.avi,8,Basketball/v_Basketball_g19_c04.avi.pkl
739,Basketball/v_Basketball_g19_c05.avi,8,Basketball/v_Basketball_g19_c05.avi.pkl
740,Basketball/v_Basketball_g19_c06.avi,8,Basketball/v_Basketball_g19_c06.avi.pkl
741,Basketball/v_Basketball_g19_c07.avi,8,Basketball/v_Basketball_g19_c07.avi.pkl
742,Basketball/v_Basketball_g20_c01.avi,8,Basketball/v_Basketball_g20_c01.avi.pkl
743,Basketball/v_Basketball_g20_c02.avi,8,Basketball/v_Basketball_g20_c02.avi.pkl
744,Basketball/v_Basketball_g20_c03.avi,8,Basketball/v_Basketball_g20_c03.avi.pkl
745,Basketball/v_Basketball_g20_c04.avi,8,Basketball/v_Basketball_g20_c04.avi.pkl
746,Basketball/v_Basketball_g20_c05.avi,8,Basketball/v_Basketball_g20_c05.avi.pkl
747,Basketball/v_Basketball_g20_c06.avi,8,Basketball/v_Basketball_g20_c06.avi.pkl
748,Basketball/v_Basketball_g20_c07.avi,8,Basketball/v_Basketball_g20_c07.avi.pkl
749,Basketball/v_Basketball_g21_c01.avi,8,Basketball/v_Basketball_g21_c01.avi.pkl
750,Basketball/v_Basketball_g21_c02.avi,8,Basketball/v_Basketball_g21_c02.avi.pkl
751,Basketball/v_Basketball_g21_c03.avi,8,Basketball/v_Basketball_g21_c03.avi.pkl
752,Basketball/v_Basketball_g21_c04.avi,8,Basketball/v_Basketball_g21_c04.avi.pkl
753,Basketball/v_Basketball_g21_c05.avi,8,Basketball/v_Basketball_g21_c05.avi.pkl
754,Basketball/v_Basketball_g21_c06.avi,8,Basketball/v_Basketball_g21_c06.avi.pkl
755,Basketball/v_Basketball_g22_c01.avi,8,Basketball/v_Basketball_g22_c01.avi.pkl
756,Basketball/v_Basketball_g22_c02.avi,8,Basketball/v_Basketball_g22_c02.avi.pkl
757,Basketball/v_Basketball_g22_c03.avi,8,Basketball/v_Basketball_g22_c03.avi.pkl
758,Basketball/v_Basketball_g22_c04.avi,8,Basketball/v_Basketball_g22_c04.avi.pkl
759,Basketball/v_Basketball_g22_c05.avi,8,Basketball/v_Basketball_g22_c05.avi.pkl
760,Basketball/v_Basketball_g22_c06.avi,8,Basketball/v_Basketball_g22_c06.avi.pkl
761,Basketball/v_Basketball_g22_c07.avi,8,Basketball/v_Basketball_g22_c07.avi.pkl
762,Basketball/v_Basketball_g23_c01.avi,8,Basketball/v_Basketball_g23_c01.avi.pkl
763,Basketball/v_Basketball_g23_c02.avi,8,Basketball/v_Basketball_g23_c02.avi.pkl
764,Basketball/v_Basketball_g23_c03.avi,8,Basketball/v_Basketball_g23_c03.avi.pkl
765,Basketball/v_Basketball_g23_c04.avi,8,Basketball/v_Basketball_g23_c04.avi.pkl
766,Basketball/v_Basketball_g23_c05.avi,8,Basketball/v_Basketball_g23_c05.avi.pkl
767,Basketball/v_Basketball_g23_c06.avi,8,Basketball/v_Basketball_g23_c06.avi.pkl
768,Basketball/v_Basketball_g24_c01.avi,8,Basketball/v_Basketball_g24_c01.avi.pkl
769,Basketball/v_Basketball_g24_c02.avi,8,Basketball/v_Basketball_g24_c02.avi.pkl
770,Basketball/v_Basketball_g24_c03.avi,8,Basketball/v_Basketball_g24_c03.avi.pkl
771,Basketball/v_Basketball_g24_c04.avi,8,Basketball/v_Basketball_g24_c04.avi.pkl
772,Basketball/v_Basketball_g25_c01.avi,8,Basketball/v_Basketball_g25_c01.avi.pkl
773,Basketball/v_Basketball_g25_c02.avi,8,Basketball/v_Basketball_g25_c02.avi.pkl
774,Basketball/v_Basketball_g25_c03.avi,8,Basketball/v_Basketball_g25_c03.avi.pkl
775,Basketball/v_Basketball_g25_c04.avi,8,Basketball/v_Basketball_g25_c04.avi.pkl
776,Basketball/v_Basketball_g25_c05.avi,8,Basketball/v_Basketball_g25_c05.avi.pkl
777,Basketball/v_Basketball_g25_c06.avi,8,Basketball/v_Basketball_g25_c06.avi.pkl
778,Basketball/v_Basketball_g25_c07.avi,8,Basketball/v_Basketball_g25_c07.avi.pkl
779,BasketballDunk/v_BasketballDunk_g08_c01.avi,9,BasketballDunk/v_BasketballDunk_g08_c01.avi.pkl
780,BasketballDunk/v_BasketballDunk_g08_c02.avi,9,BasketballDunk/v_BasketballDunk_g08_c02.avi.pkl
781,BasketballDunk/v_BasketballDunk_g08_c03.avi,9,BasketballDunk/v_BasketballDunk_g08_c03.avi.pkl
782,BasketballDunk/v_BasketballDunk_g08_c04.avi,9,BasketballDunk/v_BasketballDunk_g08_c04.avi.pkl
783,BasketballDunk/v_BasketballDunk_g08_c05.avi,9,BasketballDunk/v_BasketballDunk_g08_c05.avi.pkl
784,BasketballDunk/v_BasketballDunk_g09_c01.avi,9,BasketballDunk/v_BasketballDunk_g09_c01.avi.pkl
785,BasketballDunk/v_BasketballDunk_g09_c02.avi,9,BasketballDunk/v_BasketballDunk_g09_c02.avi.pkl
786,BasketballDunk/v_BasketballDunk_g09_c03.avi,9,BasketballDunk/v_BasketballDunk_g09_c03.avi.pkl
787,BasketballDunk/v_BasketballDunk_g09_c04.avi,9,BasketballDunk/v_BasketballDunk_g09_c04.avi.pkl
788,BasketballDunk/v_BasketballDunk_g09_c05.avi,9,BasketballDunk/v_BasketballDunk_g09_c05.avi.pkl
789,BasketballDunk/v_BasketballDunk_g10_c01.avi,9,BasketballDunk/v_BasketballDunk_g10_c01.avi.pkl
790,BasketballDunk/v_BasketballDunk_g10_c02.avi,9,BasketballDunk/v_BasketballDunk_g10_c02.avi.pkl
791,BasketballDunk/v_BasketballDunk_g10_c03.avi,9,BasketballDunk/v_BasketballDunk_g10_c03.avi.pkl
792,BasketballDunk/v_BasketballDunk_g10_c04.avi,9,BasketballDunk/v_BasketballDunk_g10_c04.avi.pkl
793,BasketballDunk/v_BasketballDunk_g10_c05.avi,9,BasketballDunk/v_BasketballDunk_g10_c05.avi.pkl
794,BasketballDunk/v_BasketballDunk_g11_c01.avi,9,BasketballDunk/v_BasketballDunk_g11_c01.avi.pkl
795,BasketballDunk/v_BasketballDunk_g11_c02.avi,9,BasketballDunk/v_BasketballDunk_g11_c02.avi.pkl
796,BasketballDunk/v_BasketballDunk_g11_c03.avi,9,BasketballDunk/v_BasketballDunk_g11_c03.avi.pkl
797,BasketballDunk/v_BasketballDunk_g11_c04.avi,9,BasketballDunk/v_BasketballDunk_g11_c04.avi.pkl
798,BasketballDunk/v_BasketballDunk_g11_c05.avi,9,BasketballDunk/v_BasketballDunk_g11_c05.avi.pkl
799,BasketballDunk/v_BasketballDunk_g12_c01.avi,9,BasketballDunk/v_BasketballDunk_g12_c01.avi.pkl
800,BasketballDunk/v_BasketballDunk_g12_c02.avi,9,BasketballDunk/v_BasketballDunk_g12_c02.avi.pkl
801,BasketballDunk/v_BasketballDunk_g12_c03.avi,9,BasketballDunk/v_BasketballDunk_g12_c03.avi.pkl
802,BasketballDunk/v_BasketballDunk_g12_c04.avi,9,BasketballDunk/v_BasketballDunk_g12_c04.avi.pkl
803,BasketballDunk/v_BasketballDunk_g12_c05.avi,9,BasketballDunk/v_BasketballDunk_g12_c05.avi.pkl
804,BasketballDunk/v_BasketballDunk_g13_c01.avi,9,BasketballDunk/v_BasketballDunk_g13_c01.avi.pkl
805,BasketballDunk/v_BasketballDunk_g13_c02.avi,9,BasketballDunk/v_BasketballDunk_g13_c02.avi.pkl
806,BasketballDunk/v_BasketballDunk_g13_c03.avi,9,BasketballDunk/v_BasketballDunk_g13_c03.avi.pkl
807,BasketballDunk/v_BasketballDunk_g13_c04.avi,9,BasketballDunk/v_BasketballDunk_g13_c04.avi.pkl
808,BasketballDunk/v_BasketballDunk_g14_c01.avi,9,BasketballDunk/v_BasketballDunk_g14_c01.avi.pkl
809,BasketballDunk/v_BasketballDunk_g14_c02.avi,9,BasketballDunk/v_BasketballDunk_g14_c02.avi.pkl
810,BasketballDunk/v_BasketballDunk_g14_c03.avi,9,BasketballDunk/v_BasketballDunk_g14_c03.avi.pkl
811,BasketballDunk/v_BasketballDunk_g14_c04.avi,9,BasketballDunk/v_BasketballDunk_g14_c04.avi.pkl
812,BasketballDunk/v_BasketballDunk_g14_c05.avi,9,BasketballDunk/v_BasketballDunk_g14_c05.avi.pkl
813,BasketballDunk/v_BasketballDunk_g14_c06.avi,9,BasketballDunk/v_BasketballDunk_g14_c06.avi.pkl
814,BasketballDunk/v_BasketballDunk_g14_c07.avi,9,BasketballDunk/v_BasketballDunk_g14_c07.avi.pkl
815,BasketballDunk/v_BasketballDunk_g15_c01.avi,9,BasketballDunk/v_BasketballDunk_g15_c01.avi.pkl
816,BasketballDunk/v_BasketballDunk_g15_c02.avi,9,BasketballDunk/v_BasketballDunk_g15_c02.avi.pkl
817,BasketballDunk/v_BasketballDunk_g15_c03.avi,9,BasketballDunk/v_BasketballDunk_g15_c03.avi.pkl
818,BasketballDunk/v_BasketballDunk_g15_c04.avi,9,BasketballDunk/v_BasketballDunk_g15_c04.avi.pkl
819,BasketballDunk/v_BasketballDunk_g15_c05.avi,9,BasketballDunk/v_BasketballDunk_g15_c05.avi.pkl
820,BasketballDunk/v_BasketballDunk_g15_c06.avi,9,BasketballDunk/v_BasketballDunk_g15_c06.avi.pkl
821,BasketballDunk/v_BasketballDunk_g15_c07.avi,9,BasketballDunk/v_BasketballDunk_g15_c07.avi.pkl
822,BasketballDunk/v_BasketballDunk_g16_c01.avi,9,BasketballDunk/v_BasketballDunk_g16_c01.avi.pkl
823,BasketballDunk/v_BasketballDunk_g16_c02.avi,9,BasketballDunk/v_BasketballDunk_g16_c02.avi.pkl
824,BasketballDunk/v_BasketballDunk_g16_c03.avi,9,BasketballDunk/v_BasketballDunk_g16_c03.avi.pkl
825,BasketballDunk/v_BasketballDunk_g16_c04.avi,9,BasketballDunk/v_BasketballDunk_g16_c04.avi.pkl
826,BasketballDunk/v_BasketballDunk_g16_c05.avi,9,BasketballDunk/v_BasketballDunk_g16_c05.avi.pkl
827,BasketballDunk/v_BasketballDunk_g16_c06.avi,9,BasketballDunk/v_BasketballDunk_g16_c06.avi.pkl
828,BasketballDunk/v_BasketballDunk_g17_c01.avi,9,BasketballDunk/v_BasketballDunk_g17_c01.avi.pkl
829,BasketballDunk/v_BasketballDunk_g17_c02.avi,9,BasketballDunk/v_BasketballDunk_g17_c02.avi.pkl
830,BasketballDunk/v_BasketballDunk_g17_c03.avi,9,BasketballDunk/v_BasketballDunk_g17_c03.avi.pkl
831,BasketballDunk/v_BasketballDunk_g17_c04.avi,9,BasketballDunk/v_BasketballDunk_g17_c04.avi.pkl
832,BasketballDunk/v_BasketballDunk_g17_c05.avi,9,BasketballDunk/v_BasketballDunk_g17_c05.avi.pkl
833,BasketballDunk/v_BasketballDunk_g17_c06.avi,9,BasketballDunk/v_BasketballDunk_g17_c06.avi.pkl
834,BasketballDunk/v_BasketballDunk_g17_c07.avi,9,BasketballDunk/v_BasketballDunk_g17_c07.avi.pkl
835,BasketballDunk/v_BasketballDunk_g18_c01.avi,9,BasketballDunk/v_BasketballDunk_g18_c01.avi.pkl
836,BasketballDunk/v_BasketballDunk_g18_c02.avi,9,BasketballDunk/v_BasketballDunk_g18_c02.avi.pkl
837,BasketballDunk/v_BasketballDunk_g18_c03.avi,9,BasketballDunk/v_BasketballDunk_g18_c03.avi.pkl
838,BasketballDunk/v_BasketballDunk_g18_c04.avi,9,BasketballDunk/v_BasketballDunk_g18_c04.avi.pkl
839,BasketballDunk/v_BasketballDunk_g18_c05.avi,9,BasketballDunk/v_BasketballDunk_g18_c05.avi.pkl
840,BasketballDunk/v_BasketballDunk_g18_c06.avi,9,BasketballDunk/v_BasketballDunk_g18_c06.avi.pkl
841,BasketballDunk/v_BasketballDunk_g19_c01.avi,9,BasketballDunk/v_BasketballDunk_g19_c01.avi.pkl
842,BasketballDunk/v_BasketballDunk_g19_c02.avi,9,BasketballDunk/v_BasketballDunk_g19_c02.avi.pkl
843,BasketballDunk/v_BasketballDunk_g19_c03.avi,9,BasketballDunk/v_BasketballDunk_g19_c03.avi.pkl
844,BasketballDunk/v_BasketballDunk_g19_c04.avi,9,BasketballDunk/v_BasketballDunk_g19_c04.avi.pkl
845,BasketballDunk/v_BasketballDunk_g20_c01.avi,9,BasketballDunk/v_BasketballDunk_g20_c01.avi.pkl
846,BasketballDunk/v_BasketballDunk_g20_c02.avi,9,BasketballDunk/v_BasketballDunk_g20_c02.avi.pkl
847,BasketballDunk/v_BasketballDunk_g20_c03.avi,9,BasketballDunk/v_BasketballDunk_g20_c03.avi.pkl
848,BasketballDunk/v_BasketballDunk_g20_c04.avi,9,BasketballDunk/v_BasketballDunk_g20_c04.avi.pkl
849,BasketballDunk/v_BasketballDunk_g20_c05.avi,9,BasketballDunk/v_BasketballDunk_g20_c05.avi.pkl
850,BasketballDunk/v_BasketballDunk_g20_c06.avi,9,BasketballDunk/v_BasketballDunk_g20_c06.avi.pkl
851,BasketballDunk/v_BasketballDunk_g21_c01.avi,9,BasketballDunk/v_BasketballDunk_g21_c01.avi.pkl
852,BasketballDunk/v_BasketballDunk_g21_c02.avi,9,BasketballDunk/v_BasketballDunk_g21_c02.avi.pkl
853,BasketballDunk/v_BasketballDunk_g21_c03.avi,9,BasketballDunk/v_BasketballDunk_g21_c03.avi.pkl
854,BasketballDunk/v_BasketballDunk_g21_c04.avi,9,BasketballDunk/v_BasketballDunk_g21_c04.avi.pkl
855,BasketballDunk/v_BasketballDunk_g22_c01.avi,9,BasketballDunk/v_BasketballDunk_g22_c01.avi.pkl
856,BasketballDunk/v_BasketballDunk_g22_c02.avi,9,BasketballDunk/v_BasketballDunk_g22_c02.avi.pkl
857,BasketballDunk/v_BasketballDunk_g22_c03.avi,9,BasketballDunk/v_BasketballDunk_g22_c03.avi.pkl
858,BasketballDunk/v_BasketballDunk_g22_c04.avi,9,BasketballDunk/v_BasketballDunk_g22_c04.avi.pkl
859,BasketballDunk/v_BasketballDunk_g23_c01.avi,9,BasketballDunk/v_BasketballDunk_g23_c01.avi.pkl
860,BasketballDunk/v_BasketballDunk_g23_c02.avi,9,BasketballDunk/v_BasketballDunk_g23_c02.avi.pkl
861,BasketballDunk/v_BasketballDunk_g23_c03.avi,9,BasketballDunk/v_BasketballDunk_g23_c03.avi.pkl
862,BasketballDunk/v_BasketballDunk_g23_c04.avi,9,BasketballDunk/v_BasketballDunk_g23_c04.avi.pkl
863,BasketballDunk/v_BasketballDunk_g23_c05.avi,9,BasketballDunk/v_BasketballDunk_g23_c05.avi.pkl
864,BasketballDunk/v_BasketballDunk_g24_c01.avi,9,BasketballDunk/v_BasketballDunk_g24_c01.avi.pkl
865,BasketballDunk/v_BasketballDunk_g24_c02.avi,9,BasketballDunk/v_BasketballDunk_g24_c02.avi.pkl
866,BasketballDunk/v_BasketballDunk_g24_c03.avi,9,BasketballDunk/v_BasketballDunk_g24_c03.avi.pkl
867,BasketballDunk/v_BasketballDunk_g24_c04.avi,9,BasketballDunk/v_BasketballDunk_g24_c04.avi.pkl
868,BasketballDunk/v_BasketballDunk_g24_c05.avi,9,BasketballDunk/v_BasketballDunk_g24_c05.avi.pkl
869,BasketballDunk/v_BasketballDunk_g25_c01.avi,9,BasketballDunk/v_BasketballDunk_g25_c01.avi.pkl
870,BasketballDunk/v_BasketballDunk_g25_c02.avi,9,BasketballDunk/v_BasketballDunk_g25_c02.avi.pkl
871,BasketballDunk/v_BasketballDunk_g25_c03.avi,9,BasketballDunk/v_BasketballDunk_g25_c03.avi.pkl
872,BasketballDunk/v_BasketballDunk_g25_c04.avi,9,BasketballDunk/v_BasketballDunk_g25_c04.avi.pkl
873,BenchPress/v_BenchPress_g08_c01.avi,10,BenchPress/v_BenchPress_g08_c01.avi.pkl
874,BenchPress/v_BenchPress_g08_c02.avi,10,BenchPress/v_BenchPress_g08_c02.avi.pkl
875,BenchPress/v_BenchPress_g08_c03.avi,10,BenchPress/v_BenchPress_g08_c03.avi.pkl
876,BenchPress/v_BenchPress_g08_c04.avi,10,BenchPress/v_BenchPress_g08_c04.avi.pkl
877,BenchPress/v_BenchPress_g08_c05.avi,10,BenchPress/v_BenchPress_g08_c05.avi.pkl
878,BenchPress/v_BenchPress_g08_c06.avi,10,BenchPress/v_BenchPress_g08_c06.avi.pkl
879,BenchPress/v_BenchPress_g08_c07.avi,10,BenchPress/v_BenchPress_g08_c07.avi.pkl
880,BenchPress/v_BenchPress_g09_c01.avi,10,BenchPress/v_BenchPress_g09_c01.avi.pkl
881,BenchPress/v_BenchPress_g09_c02.avi,10,BenchPress/v_BenchPress_g09_c02.avi.pkl
882,BenchPress/v_BenchPress_g09_c03.avi,10,BenchPress/v_BenchPress_g09_c03.avi.pkl
883,BenchPress/v_BenchPress_g09_c04.avi,10,BenchPress/v_BenchPress_g09_c04.avi.pkl
884,BenchPress/v_BenchPress_g09_c05.avi,10,BenchPress/v_BenchPress_g09_c05.avi.pkl
885,BenchPress/v_BenchPress_g09_c06.avi,10,BenchPress/v_BenchPress_g09_c06.avi.pkl
886,BenchPress/v_BenchPress_g09_c07.avi,10,BenchPress/v_BenchPress_g09_c07.avi.pkl
887,BenchPress/v_BenchPress_g10_c01.avi,10,BenchPress/v_BenchPress_g10_c01.avi.pkl
888,BenchPress/v_BenchPress_g10_c02.avi,10,BenchPress/v_BenchPress_g10_c02.avi.pkl
889,BenchPress/v_BenchPress_g10_c03.avi,10,BenchPress/v_BenchPress_g10_c03.avi.pkl
890,BenchPress/v_BenchPress_g10_c04.avi,10,BenchPress/v_BenchPress_g10_c04.avi.pkl
891,BenchPress/v_BenchPress_g11_c01.avi,10,BenchPress/v_BenchPress_g11_c01.avi.pkl
892,BenchPress/v_BenchPress_g11_c02.avi,10,BenchPress/v_BenchPress_g11_c02.avi.pkl
893,BenchPress/v_BenchPress_g11_c03.avi,10,BenchPress/v_BenchPress_g11_c03.avi.pkl
894,BenchPress/v_BenchPress_g11_c04.avi,10,BenchPress/v_BenchPress_g11_c04.avi.pkl
895,BenchPress/v_BenchPress_g11_c05.avi,10,BenchPress/v_BenchPress_g11_c05.avi.pkl
896,BenchPress/v_BenchPress_g12_c01.avi,10,BenchPress/v_BenchPress_g12_c01.avi.pkl
897,BenchPress/v_BenchPress_g12_c02.avi,10,BenchPress/v_BenchPress_g12_c02.avi.pkl
